_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,antecedent,antecedent:confidence,orig_antecedent,antecedent_gold,option1,option2,option3,option4,option5
831008927,FALSE,finalized,5,11/21/15 5:11,punt,0.795,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008928,FALSE,finalized,5,11/21/15 2:57,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008929,FALSE,finalized,5,11/19/15 18:54,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008930,FALSE,finalized,5,11/18/15 21:55,punt,1,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008931,FALSE,finalized,5,11/19/15 7:28,punt,0.8043,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008932,FALSE,finalized,5,11/20/15 20:31,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008933,FALSE,finalized,5,11/18/15 21:27,punt,0.8018,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008934,FALSE,finalized,5,11/19/15 7:41,punt,1,It is fourth down and 8. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008935,FALSE,finalized,5,11/19/15 1:37,punt,0.8134,It is fourth down and 8. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008936,FALSE,finalized,5,11/19/15 19:16,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008937,FALSE,finalized,5,11/21/15 1:58,kick a field goal,0.7928,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008938,FALSE,finalized,5,11/19/15 17:06,pass,1,It is fourth down and 8. The ball is on your 45 yardline. There is 3 seconds left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008939,FALSE,finalized,5,11/19/15 17:54,pass,0.8208,It is fourth down and 8. The ball is on your 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008940,FALSE,finalized,5,11/21/15 12:23,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008941,FALSE,finalized,5,11/21/15 4:13,kick a field goal,0.6204,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008942,FALSE,finalized,5,11/20/15 19:58,pass,0.422,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008943,FALSE,finalized,5,11/21/15 0:06,punt,0.4182,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008944,FALSE,finalized,5,11/21/15 13:35,kick a field goal,0.5718,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008945,FALSE,finalized,5,11/18/15 21:23,punt,0.6117,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008946,FALSE,finalized,5,11/18/15 22:07,punt,0.7987,It is fourth down and 8. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008947,FALSE,finalized,5,11/20/15 19:50,punt,1,It is fourth down and 8. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008948,FALSE,finalized,5,11/20/15 18:09,Don't know / it depends,1, You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008949,FALSE,finalized,5,11/20/15 21:14,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. It is the first quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008950,FALSE,finalized,5,11/21/15 17:02,punt,0.6238,It is fourth down and 8. The ball is on your opponent's 40 yardline. It is the first quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008951,FALSE,finalized,5,11/20/15 23:47,punt,0.8195,It is fourth down and 8. The ball is on your 45 yardline. It is the first quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008952,FALSE,finalized,5,11/20/15 16:01,punt,0.6092,It is fourth down and 8. The ball is on your 20 yardline. It is the first quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008953,FALSE,finalized,5,11/19/15 15:25,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008954,FALSE,finalized,5,11/20/15 19:42,kick a field goal,0.6124,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008955,FALSE,finalized,5,11/20/15 15:50,punt,0.4217,It is fourth down and 8. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008956,FALSE,finalized,5,11/18/15 21:12,punt,1,It is fourth down and 8. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008957,FALSE,finalized,5,11/21/15 12:23,kick a field goal,0.7961,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008958,FALSE,finalized,5,11/19/15 17:44,kick a field goal,0.5694,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008959,FALSE,finalized,5,11/18/15 21:52,punt,1,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008960,FALSE,finalized,5,11/20/15 20:44,punt,0.8148,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008961,FALSE,finalized,5,11/20/15 20:22,kick a field goal,0.7874,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008962,FALSE,finalized,5,11/21/15 17:02,punt,0.8218,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008963,FALSE,finalized,5,11/20/15 12:50,punt,0.8119,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008964,FALSE,finalized,5,11/21/15 8:01,punt,0.8152,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008965,FALSE,finalized,5,11/20/15 20:24,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008966,FALSE,finalized,5,11/20/15 20:47,punt,0.7941,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008967,FALSE,finalized,5,11/18/15 21:23,punt,1,It is fourth down and 8. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008968,FALSE,finalized,5,11/19/15 13:33,punt,1,It is fourth down and 8. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008969,FALSE,finalized,5,11/21/15 9:14,pass,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008970,FALSE,finalized,5,11/19/15 0:22,pass,1,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008971,FALSE,finalized,5,11/20/15 21:25,pass,0.6471,It is fourth down and 8. The ball is on your 45 yardline. There is 3 seconds left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008972,FALSE,finalized,5,11/21/15 18:46,pass,1,It is fourth down and 8. The ball is on your 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008973,FALSE,finalized,5,11/19/15 9:13,pass,0.6375,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008974,FALSE,finalized,5,11/21/15 18:15,kick a field goal,0.5916,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008975,FALSE,finalized,5,11/20/15 14:55,pass,0.5926,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008976,FALSE,finalized,5,11/19/15 11:23,pass,0.6056,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008977,FALSE,finalized,5,11/19/15 4:33,kick a field goal,0.8106,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008978,FALSE,finalized,5,11/20/15 20:18,kick a field goal,0.6207,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008979,FALSE,finalized,5,11/19/15 2:59,punt,1,It is fourth down and 8. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008980,FALSE,finalized,5,11/20/15 21:32,punt,0.6471,It is fourth down and 8. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008981,FALSE,finalized,5,11/20/15 18:48,Don't know / it depends,0.8092, You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008982,FALSE,finalized,5,11/21/15 16:43,kick a field goal,0.8092,It is fourth down and 8. The ball is on your opponent's 20 yardline. It is the first quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008983,FALSE,finalized,5,11/18/15 21:23,punt,0.5865,It is fourth down and 8. The ball is on your opponent's 40 yardline. It is the first quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008984,FALSE,finalized,5,11/20/15 19:42,punt,0.8062,It is fourth down and 8. The ball is on your 45 yardline. It is the first quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008985,FALSE,finalized,5,11/19/15 18:54,punt,1,It is fourth down and 8. The ball is on your 20 yardline. It is the first quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008986,FALSE,finalized,5,11/21/15 4:58,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008987,FALSE,finalized,5,11/21/15 8:04,kick a field goal,0.7998,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008988,FALSE,finalized,5,11/19/15 4:25,pass,0.6176,It is fourth down and 8. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008989,FALSE,finalized,5,11/21/15 8:42,kneel down,0.4134,It is fourth down and 8. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008990,FALSE,finalized,5,11/20/15 20:15,kick a field goal,0.8095,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008991,FALSE,finalized,5,11/20/15 13:29,kick a field goal,0.5728,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008992,FALSE,finalized,5,11/21/15 2:49,punt,0.4184,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008993,FALSE,finalized,5,11/20/15 20:44,punt,0.8148,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008994,FALSE,finalized,5,11/21/15 18:25,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008995,FALSE,finalized,5,11/19/15 4:07,punt,0.4141,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008996,FALSE,finalized,5,11/21/15 0:15,punt,1,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008997,FALSE,finalized,5,11/18/15 21:23,punt,1,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008998,FALSE,finalized,5,11/21/15 4:29,kick a field goal,0.8155,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008999,FALSE,finalized,5,11/20/15 21:36,punt,0.4061,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009000,FALSE,finalized,5,11/21/15 2:41,punt,0.8182,It is fourth down and 8. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009001,FALSE,finalized,5,11/19/15 2:18,punt,0.8058,It is fourth down and 8. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009002,FALSE,finalized,5,11/20/15 20:27,pass,0.787,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009003,FALSE,finalized,5,11/19/15 12:59,pass,0.8121,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009004,FALSE,finalized,5,11/20/15 20:33,pass,0.5879,It is fourth down and 8. The ball is on your 45 yardline. There is 3 seconds left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009005,FALSE,finalized,5,11/20/15 20:00,pass,0.781,It is fourth down and 8. The ball is on your 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009006,FALSE,finalized,5,11/21/15 3:42,kick a field goal,0.5833,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009007,FALSE,finalized,5,11/19/15 22:10,kick a field goal,0.6279,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009008,FALSE,finalized,5,11/19/15 19:16,pass,1,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009009,FALSE,finalized,5,11/21/15 13:35,pass,0.4059,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009010,FALSE,finalized,5,11/19/15 1:37,kick a field goal,0.617,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009011,FALSE,finalized,5,11/20/15 9:58,punt,0.6058,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009012,FALSE,finalized,5,11/20/15 17:16,punt,0.6218,It is fourth down and 8. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009013,FALSE,finalized,5,11/19/15 2:55,punt,1,It is fourth down and 8. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009014,FALSE,finalized,5,11/21/15 3:31,Don't know / it depends,0.7963, You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009015,FALSE,finalized,5,11/19/15 2:54,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. It is the first quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009016,FALSE,finalized,5,11/19/15 8:45,kick a field goal,0.5888,It is fourth down and 8. The ball is on your opponent's 40 yardline. It is the first quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009017,FALSE,finalized,5,11/21/15 18:30,punt,1,It is fourth down and 8. The ball is on your 45 yardline. It is the first quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009018,FALSE,finalized,5,11/20/15 21:22,punt,1,It is fourth down and 8. The ball is on your 20 yardline. It is the first quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009019,FALSE,finalized,5,11/21/15 20:54,kick a field goal,0.5999,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009020,FALSE,finalized,5,11/19/15 2:59,kick a field goal,0.802,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009021,FALSE,finalized,5,11/20/15 22:43,punt,0.4092,It is fourth down and 8. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009022,FALSE,finalized,5,11/19/15 7:41,punt,0.5963,It is fourth down and 8. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009023,FALSE,finalized,5,11/19/15 7:18,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009024,FALSE,finalized,5,11/21/15 19:51,punt,0.808,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009025,FALSE,finalized,5,11/20/15 21:49,punt,0.8167,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009026,FALSE,finalized,5,11/18/15 21:23,punt,0.8058,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009027,FALSE,finalized,5,11/21/15 20:45,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009028,FALSE,finalized,5,11/21/15 17:21,kick a field goal,0.6015,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009029,FALSE,finalized,5,11/20/15 19:04,pass,0.6015,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009030,FALSE,finalized,5,11/20/15 23:30,punt,1,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009031,FALSE,finalized,5,11/19/15 2:07,kick a field goal,0.6095,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009032,FALSE,finalized,5,11/20/15 19:42,pass,0.3973,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009033,FALSE,finalized,5,11/21/15 3:47,punt,0.7905,It is fourth down and 8. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009034,FALSE,finalized,5,11/21/15 0:08,punt,1,It is fourth down and 8. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009035,FALSE,finalized,5,11/21/15 3:30,pass,0.793,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009036,FALSE,finalized,5,11/19/15 7:12,pass,0.8043,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009037,FALSE,finalized,5,11/19/15 1:22,pass,0.5862,It is fourth down and 8. The ball is on your 45 yardline. There is 3 seconds left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009038,FALSE,finalized,5,11/19/15 2:18,pass,0.3905,It is fourth down and 8. The ball is on your 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009039,FALSE,finalized,5,11/20/15 15:01,pass,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009040,FALSE,finalized,5,11/21/15 18:26,pass,0.799,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009041,FALSE,finalized,5,11/20/15 21:20,pass,0.6,It is fourth down and 8. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009042,FALSE,finalized,5,11/21/15 16:34,pass,0.4157,It is fourth down and 8. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009043,FALSE,finalized,5,11/19/15 8:11,kick a field goal,0.8,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009044,FALSE,finalized,5,11/20/15 15:59,kick a field goal,0.6028,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009045,FALSE,finalized,5,11/18/15 21:08,punt,0.5888,It is fourth down and 8. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009046,FALSE,finalized,5,11/21/15 16:44,pass,0.4187,It is fourth down and 8. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009047,FALSE,finalized,5,11/19/15 6:05,Don't know / it depends,1, You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009048,FALSE,finalized,5,11/19/15 19:23,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009049,FALSE,finalized,5,11/20/15 20:13,kick a field goal,0.6274,It is fourth down and 8. The ball is on your opponent's 40 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009050,FALSE,finalized,5,11/19/15 7:12,punt,1,It is fourth down and 8. The ball is on your 45 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009051,FALSE,finalized,5,11/20/15 19:50,punt,1,It is fourth down and 8. The ball is on your 20 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009052,FALSE,finalized,5,11/18/15 21:25,kick a field goal,1,It is fourth down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009053,FALSE,finalized,5,11/19/15 10:22,kick a field goal,0.8235,It is fourth down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831009054,FALSE,finalized,5,11/21/15 3:31,kneel down,0.3981,It is fourth down and 8. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
